,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,4632,SIA/AP/MIN/247532/2021,,"M/s SVS Mookambika Constructions Pvt. Ltd. (Road Metal, Building Stone and Gravel Quarry)",SVS MOOKAMBIKA CONSTRUCTIONS PRIVATE LIMITED,WithdrawEC,EC,
3,4633,SIA/AP/MIN/71741/2020,AP/ VZM/MIN/01/2020/ 1630,"Road Metal, Building Stone Quarry",ATYAM MINING PRIVATE LIMITED,EC Granted,EC,
4,4634,SIA/AP/MIN/291323/2022,AP/VZM/MIN/11/2020/2339,Ms Divya Anjaneya Stone Crusher. Prop. Sri A. Koteswara Rao,M/S. DIVYANJANEYA STONE CRUSHER,Site Visit by SEAC(Pending),EC,
5,4635,SIA/AP/MIN/275074/2022,AP MIN VSP 05 2022 4327,Mining of Road Metal Building Stone and Gravel,ANISHA ANGITIPALLI,EC Granted,EC,
6,4636,SIA/AP/MIN/220851/2021,AP  CTR MIN    7 2021 3359,"Dimensional Stones useful for Cubes & Kerbs Quarry of M/s. R.R Stones Private Limited., 1.611 ha.",M/S. R.R STONES PRIVATE LIMITED,EC Granted,EC,
7,4637,SIA/AP/MIN/43630/2019,AP SKL MIN 10 2019 1237,Purushottapuram - II Sand Reach,ADMG SRIKAKULAM,EC Granted - Processed offline,EC,
8,4638,SIA/AP/MIN/43881/2019,AP EG MIN 09 2019 1292,"M/s United Minerals, Prop: Sri Meda Ramu",UNITED MINERALS,EC Granted - Processed offline,EC,
9,4639,SIA/AP/MIN/142513/2020,AP KDP MIN   02 2020 1705,Road Metal,SRI. N. VISHWANATH REDDY,EC Granted - Processed offline,EC,
10,4640,SIA/AP/MIN/139290/2020,AP WG MIN  01 2020 1659,Prakkilanka sand reach,MS CHAIRMAN DLSC,WithdrawEC,EC,
1,4641,SIA/AP/MIN/419648/2023,AP/MIN/CTR/VIO/01/2022/3929,Sri P. Chenga Reddy,PALAMANGALAM CHENGA REDDY,EC Granted,EC,
2,4642,SIA/AP/MIN/49680/2016,AP SKM MIN 02 2016 40,M/s. Excellent Granites-7.310ha,EXCELLENT GRANITES,EC Granted,EC,
3,4643,SIA/AP/MIN/421591/2023,AP/WG/MIN/06/2022/4348,"Sri Satti Veera Venkata Satyanarayana Reddy,",VEERAVENKATA SATHI,EC Granted,EC,
4,4644,SIA/AP/MIN/436004/2023,AP/MIN/VZM/VIO/8/2022/4548,Sri K.Murali (2.33 HA),MURALI KONERU,EC Granted,EC,
5,4645,SIA/AP/MIN/58990/2016,AP SKM MIN 09 2016 206,Sri G. Kumaravel - 6.0ha,SRI G. KUMARAVEL,EC Granted,EC,
6,4646,SIA/AP/MIN/433093/2023,AP MIN VZM 6 2023 5099,M/s. Sri Murali Krishna Stone Crushers,SRI MURALI KRISHNA STONE CRUSHERS,Under examination of SEIAA after SEAC,EC,
7,4647,SIA/AP/MIN/450270/2023,AP  VZM MIN 10  2023 5269,M/s Chamundi Natural Stones,RANGASWAMI VEERAMANI,Agenda Uploaded by SEAC,EC,
8,4648,SIA/AP/MIN/420984/2023,AP MIN CTR  3 2023 4965,"Mining of Quartz Quarry for M/s ARUNDATHI MINES PRIVATE LTD., Managing Director: Sri Durga Anish Pothina ( Lease Area 4.459 Ha)",ARUNDATHI MINES PRIVATE LIMITED,Rejection Letter Granted,EC,
9,4649,SIA/AP/MIN/30363/2015,PKM 302 MIN 08 2015,M/s. Giriraj Granites,M/s Minerals & Minerals Corporation,EC Granted,EC,
10,4650,SIA/AP/MIN/419655/2023,AP  WG MIN  2 2023 4943,"KARUGORUMILLI Sand Reach, 4.60 Ha",KALLEPALLI PREMA RAJU,Delisted,EC,
1,4651,SIA/AP/MIN/59730/2016,,K. Ramesh,K RAMESH,TransferToDEIAA,EC,
