,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,231,SIA/PB/MIN/37739/2016,,SAI TRADERS,SAI TRADERS,Delisted,EC,
1,232,SIA/PB/MIS/253790/2022,SEIAA/PB/MIS/2022/EC(EXP)/03,Expansion of Warehouse Project (Agro and Non-Agro based),M/S LUDHIANA LOGISTICS PARK LLP,EC Granted,EC,
2,233,SIA/PB/MIS/17690/2016,,Shivalik,SHIVALIK TOURISM DEVELOPMENT BOARD,WithdrawEC,EC,
3,234,SIA/PB/MIN/161508/2020,SEIAA/PB/MIN/EC/2020/20,"Environment Clearance for Booh Sand Mining project (off river bed) Located at village-Booh, Tehsil-Patti ,District- Tarn Taran, Punjab having an area of 1.66 ha.",FRIENDS AND CO.,Delisted,EC,
4,235,SIA/PB/MIN/178189/2020,SEIAA/PB/MIN/EC/2020/29,Behak Gujjran Sand mining project,PRIME VISION INDUSTRIES PVT LTD,EC Granted,EC,
5,236,SIA/PB/MIN/178584/2020,SEIAA/PB/MIN/EC/2020/26,Sand Mining Project at Village Jalata area 1.43 ha,PRIME VISION INDUSTRIES PVT LTD,EC Granted,EC,
6,237,SIA/PB/MIN/37126/2015,,Narang Intt Udyog,NARANG INTT UDYOG,Delisted,EC,
7,238,SIA/PB/MIS/60557/2021,IA3-21/9/2021-IA.III,"Group Housing Residential Pocket 2B namely “Galaxy Heights II” at Sector 66A, 82 & 83, Distt. SAS Nagar, Mohali, Punjab by M/s Janta Land Promoters Private Limited.",JANTA LAND PROMOTERS PVT. LTD.,Delisted,EC,
8,239,SIA/PB/INFRA2/417590/2023,SEIAA/PB/MIS/2023/EC/06,“Connaught Estate”  by M/s Pamposh Town Planners Private Limited,PAMPOSH TOWN PLANNERS PRIVATE LIMITED,EC Granted,EC,
9,240,SIA/PB/NCP/57309/2016,SEIAA/PB/NCP/EC/2017/13,BRAMPTON HEIGHTS,M/s Cornerstone Buildcon Private Limited,EC Granted,EC,
0,241,SIA/PB/IND2/15957/2016,SEIAA/PB/IND2/EIA/2017/2,-1,INDIAN OIL CORPORATION LIMITED,EC Granted,EC,
1,242,SIA/PB/IND2/15957/2016,,-1,INDIAN OIL CORPORATION LIMITED,EC Granted,EC,
