,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,4592,SIA/TG/INFRA2/431861/2023,SIA/TG/INFRA2/431861/2023,Proposed Gated Community within compound wall villa project by Mr Gaddam Ramakrishna  Reddy,GADDAM REDDY,EC Granted,EC,
3,4593,SIA/TG/MIN/69627/2017,SIA/TG/MIN/69627/2017,Chitneni Rama Rao Laterrite Mine-6.47 Ha,CHITNENI RAMA RAO LATERITE MINE,Rejection Letter Granted,EC,
4,4594,SIA/TG/CMIN/425742/2023,SIA/TG/CMIN/425742/2023,Kistaram Opencast Coal Mining Project,THE SINGARENI COLLIERIES CO LTD,EC Granted,EC,
5,4595,SIA/TG/MIN/57141/2016,SIA/TG/MIN/57141/2016,M/s. Amarsingh Mines and Minerals - 6.82ha,AMARSINGH MINES AND MINERSLS,EC Granted,EC,
6,4596,SIA/TG/MIN/60464/2016,SIA/TG/MIN/60464/2016,"M/s.Gyanchandani Purshotam Stone Crusher,6.56 Hect.Of Building Stone & Road Metal Quarry, Sy No:55 of Mallapur (V),Thimmapur (M),Karimnagar (D).",MS GYANCHANDANI PURSHOTAM STONE CRUSHER,EC Granted,EC,
7,4597,SIA/TG/INFRA2/434019/2023,SIA/TG/INFRA2/434019/2023,Aaditri Nandipalli Villas by M/s. Aaditri Properties Private Limited,AADITRI PROPERTIES PRIVATE LIMITED,EC Granted,EC,
8,4598,SIA/TG/INFRA2/408069/2022,SIA/TG/INFRA2/408069/2022,Residential Apartment Project by M/s. Gahan Developers,GAHAN DEVELOPERS,EC Granted,EC,
9,4599,SIA/TG/INFRA2/434167/2023,SIA/TG/INFRA2/434167/2023,Proposed Multi Storied Residential Building by M/s. Aura Homes and Constructions Private Limited..,AURA HOMES AND CONSTRUCTIONS PRIVATE LIMITED,EC Granted,EC,
10,4600,SIA/TG/INFRA2/423123/2023,SIA/TG/INFRA2/423123/2023,Villas with Gated Communities with Amenities by M/s. Vajra Housing Projects LLP,VAJRA HOUSING PROJECTS LLP,EC Granted,EC,
1,4601,SIA/TG/MIN/425305/2023,SIA/TG/MIN/425305/2023,M/s. Laxman Rao & Co – 1.00 Ha,LAXMAN VARDINENI,EC Granted,EC,
2,4602,SIA/TG/MIN/436387/2023,SIA/TG/MIN/436387/2023,Sri Abdullah Bin Rasheed,ABDULLAH RASHEED,EC Granted,EC,
3,4603,SIA/TG/NCP/61729/2017,SIA/TG/NCP/61729/2017,USHA SREE HOMES,USHA SREE HOMES,EC Granted,EC,
4,4604,SIA/TG/MIN/435069/2023,SIA/TG/MIN/435069/2023,"15.00 Ha. of Colour Granite Quarry of M/s Sriman Rocks, Survey No. 609 of Narayanagiri village, Dharmasagar Mandal, Hanumakonda District, Telangana State",MS SRIMAN ROCKS,EC Granted,EC,
5,4605,SIA/TG/MIN/74253/2018,SIA/TG/MIN/74253/2018,M/s. Khammam Granite Private Limited,M/S. KHAMMAM GRANITE PRIVATE LIMITED,Rejection Letter Granted,EC,
6,4606,SIA/TG/MIN/25630/2016,SIA/TG/MIN/25630/2016,"A.Laxminarayana, Laterite Mine",LAKSHMINARAYANA A,EC Granted,EC,
7,4607,SIA/TG/NCP/86327/2018,SIA/TG/NCP/86327/2018,RDB Cybercity Developers Private Limited,RDB CYBERCITY DEVELOPERS PRIVATE LIMITED,Rejection Letter Granted,EC,
8,4608,SIA/TG/NCP/62290/2017,SIA/TG/NCP/62290/2017,"SATTVA KNOWLEDGE CAPITAL 
by M/s. MEGASOFT LIMITED",MEGASOFT LIMITED,EC Granted,EC,
9,4609,SIA/TG/NCP/59177/2016,SIA/TG/NCP/59177/2016,M/s SMR Builders Private Limited,SMR Builders Private Limited,EC Granted,EC,
10,4610,SIA/TG/MIN/435003/2023,SIA/TG/MIN/435003/2023,Smt. Meena Fatima,MEENA FATHIMA,EC Granted,EC,
1,4611,SIA/TG/MIN/95473/2019,SIA/TG/MIN/95473/2019,TSMDC Sand Mining,TMDC,Rejection Letter Granted,EC,
2,4612,SIA/TG/NCP/58298/2016,SIA/TG/NCP/58298/2016,"Sri.Gattu Mahesh 
(High Rise Apartments)",GATTUMAHESH,EC Granted,EC,
3,4613,SIA/TG/INFRA2/429537/2023,,M/s Venkata Praneeth Developers Private limited,VENKATA PRANEETH DEVELOPERS PRIVATE LIMITED,WithdrawEC,EC,
4,4614,SIA/TG/MIN/74134/2018,SIA/TG/MIN/74134/2018,"13.787 Ha. of Colour Granite Mine of  M/s. POKARNA LIMITED,Sy. No’s. 116/1 
Kamanpur  village, 
Karimnagar  Mandal, 
Karimnagar District
Telangana.",MS POKARNA LIMITED,Rejection Letter Granted,EC,
5,4615,SIA/TG/MIN/74373/2018,,M/S. Preethi Stone Crusher,M/S. PREETHI STONE CRUSHER,Delisted,EC,
