,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,482,SIA/PB/MIS/153794/2020,SEIAA/PB/MIS/EC/2020/08,SUSHMA BELLEZA,SUKSHA DEVELOPERS PVT LIMITED,EC Granted,EC,
3,483,SIA/PB/MIS/35114/2018,SEIAA/PB/MIS/2019/EC/01/BMW,M/s Meridian Milieu Care Pvt. Ltd   proposes to setup a Common Bio-medical Waste Treatment Facility (CBWTF),M/S MERIDIAN MILIEU CARE PVT. LTD,EC Granted,EC,
4,484,SIA/PB/MIN/34503/2015,,Extraction of Brick Earth for Brick Kiln M/S Shiv Shakti BKO,SHIV SHAKTI BKO,Delisted,EC,
5,485,SIA/PB/MIN/37489/2015,,BANSAL BROS BKO MINING SITE AT,BANSAL BROS BKO,Delisted,EC,
6,486,SIA/PB/MIN/60652/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/9,Boont Sand Mining Project,DIC LUDHIANA,EC Granted,EC,
7,487,SIA/PB/NCP/56377/2016,SIA/PB/BLDG/EC/23/2016,PALACE ENCLAVE,PALACE INFRATECH PVT LTD,Delisted,EC,
8,488,SIA/PB/MIN/445028/2023,SEIAA/PB/MIN/2023/EC/55,"Proposed sand mining project as per DSR NO. SEIAA/MS/2023/212 on the Sutlej River Bed (PO_SN_NS_ST_5) located in village- ADB Bela Tajowal, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar, Punjab",EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER,EC Granted,EC,
9,489,SIA/PB/MIN/37726/2016,,SAT PAL BKO,SAT PAL BKO,Delisted,EC,
10,490,SIA/PB/MIN/37263/2015,,earth mining for brick killn in the revenue estate of vill. aman nagar tehsil patiala by gupta bko,GUPTA BKO ASMANPUR,Delisted,EC,
1,491,SIA/PB/IND2/31084/2017,,Expansion of Sugar Mill (7000 TCD to 12000 TCD) and Co-generation power plant 37MW,A B SUGARS LTD,WithdrawEC,EC,
2,492,SIA/PB/MIN/446727/2023,SEIAA/PB/MIN/2023/EC/65,Balarwal Sand Mining Project over an extent of 4.8Ha.,Department of Irrigation,WithdrawEC,EC,
3,493,SIA/PB/INFRA2/432965/2023,SEIAA/PB/MIS/2023/EC/19,THE SILICON COURTYARD,HI-TECH BUILDERS & PROMOTERS,EC Granted,EC,
4,494,SIA/PB/MIN/421105/2023,SEIAA/PB/MIN/2023/EC/06,"Proposed Sand Mining (boulder, gravel, sand) as per approved DSR No. SEIAA/MS/2022/1318 with production capacity of 38871 TPA over an area of 4.98 ha on the agricultural bed/patta land located at Village- Majari, Tehsil Nangal, District Rupnagar, Punjab through XEN/DMO District Rupnagar Govt. of Punjab",Department of Irrigation,EC Granted,EC,
5,495,SIA/PB/NCP/85661/2018,SEIAA/PB/NCP/EC/2020/01,LA PRISMA,UNITED BUILDERS,EC Granted,EC,
6,496,SIA/PB/NCP/52475/2016,SEIAA/PB/NCP/BC/EC/2016/19,"Commercial Project Food Court Site No. 1 & 2 at Sector-62, SAS Nagar (Mohali), Punjab By M/s. PP Buildwell Private Limited.",P P BUILDWELL PVT LTD,EC Granted,EC,
7,497,SIA/PB/MIN/41899/2016,,M/s Karam B.K.O.,KARAM BKO,Delisted,EC,
8,498,SIA/PB/NCP/71252/2017,SEIAA/PB/NCP/2017/EC/23,PRESTIGE TOWERS,VERA DEVELOPERS PVT LTD,EC Granted,EC,
